consumer,containingMethod,literal,count
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::cmiATExportXML_Click,Name,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::cmiCDExportXML_Click,Name,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::cmiEDExportXML_Click,Name,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::cmiMDExportXML_Click,Name,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::copyAsSharableXMLToolStripMenuItem2_Click,Category,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::copyAsSharableXMLToolStripMenuItem_Click,Category,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::get_LogFilePath,LogFilePath,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::set_LogFilePath,LogFilePath,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tv1_AfterSelect,AttackType,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tv1_AfterSelect,CombatantData,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tv1_AfterSelect,DamageTypeData,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tv1_AfterSelect,EncounterData,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tv1_AfterSelect,ZoneData,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tvCustomTriggers_AfterCheck,Category,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::tvCustomTriggers_AfterSelect,Category,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::ExportControlTextXML,FormAlliesEdit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::InitializeComponent,FormAlliesEdit,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::InitializeComponent,btnCancel,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::InitializeComponent,btnOK,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::InitializeComponent,cbbCombatants,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAlliesEdit::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::ExportControlTextXML,FormAvoidanceReport,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,FormAvoidanceReport,2
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,contextMenuStrip1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsCSVToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsFormattedPlainTextToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsHTMLExtendedToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsHTMLToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsSimpleTextForEQ2PastingToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsSimpleTextNameZzHPSToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,copyAsTSVToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,listView1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::InitializeComponent,listView2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::copyAsXMLToolStripMenuItem_Click,AvoidanceItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormAvoidanceReport::copyAsXMLToolStripMenuItem_Click,Title,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::ExportControlTextXML,FormByCombatantLookup,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,FormByCombatantLookup,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,contextMenuStrip1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,copyAsCSVToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,copyAsFormattedPlainTextToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,copyAsHTMLToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,copyAsTSVToolStripMenuItem,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormByCombatantLookup::lv1_RetrieveVirtualItem,ERROR,6
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCheckboxPopup::InitializeComponent,FormCheckboxPopup,2
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCheckboxPopup::InitializeComponent,btnCancel,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCheckboxPopup::InitializeComponent,btnOk,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCheckboxPopup::InitializeComponent,checkboxPopup1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCheckboxPopup::InitializeComponent,panel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCheckboxPopup::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCombatantSearch::ExportControlTextXML,FormCombatantSearch,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCombatantSearch::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCombatantSearch::InitializeComponent,FormCombatantSearch,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCombatantSearch::InitializeComponent,btnClose,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCombatantSearch::InitializeComponent,btnSelectEnc,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCombatantSearch::InitializeComponent,lbEnc,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,End,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,FormCustomEncRange,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,Start,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,btnCopyCodes,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,btnOk,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,btnPasteCodes,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,dtEnd,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,dtStart,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,label2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,label3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,label4,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,label5,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,pDpiSize,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,tableLayoutPanel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,tbTimeCodes,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,tbarEnd,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomEncRange::InitializeComponent,tbarStart,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::ExportControlTextXML,FormCustomTriggerBenchmark,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,Category,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,FormCustomTriggerBenchmark,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,btnDoBenchmark,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,lvCts,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormCustomTriggerBenchmark::InitializeComponent,tvEncs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::ExportControlTextXML,FormEncounterLogs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,FormEncounterLogs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnCopyAll,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnCopyCombat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnCopyResults,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnCopySelection,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnFindNext,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnFindPrev,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnSearchRegex,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,btnSearchText,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,cbOnlyResults,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterLogs::InitializeComponent,tbSearch,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::ExportControlTextXML,FormEncounterVcr,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,FormEncounterVcr,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,btnBegining,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,btnEnding,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,btnFrameBack,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,btnFrameForward,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,cbLinkToEnc,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,cbOutlineTraces,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,cbPersistantMobs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,cbRadialDisplay,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,dateTimePicker1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,label2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,label3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,lblStatus,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,nudHistoryShadowSecs,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,nudMaxOpacityThreshold,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,panel1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,panel2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,panel3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,rbFastForward,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,rbPause,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,rbPlay,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,rbRewind,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,trackBar1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormEncounterVcr::InitializeComponent,tvDataTypes,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::ExportControlTextXML,FormExportFormat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,Append,2
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,FormExportFormat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,Remove,2
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnAddTextPreset,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnAppend,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnAppendAllies,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnEditAllyString,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnEditCombatantString,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnRemove,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnRemoveAllies,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnShiftLeft,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnShiftLeftAllies,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnShiftRight,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,btnShiftRightAllies,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,cbAlliesOnly,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,cbPrefixAllied,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,ddlSort,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,flAlliesFormat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,flPlayerFormat,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,groupBox3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,groupBox4,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,groupBox5,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,groupBox6,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,lbFormatElements,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,lblElementDescription,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,pDpiSize,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,rtbFormatExample,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,tbAllyDirect,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,tbCombatantDirect,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,tbTextElement,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormExportFormat::InitializeComponent,tbTextElementAllies,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::ExportControlTextXML,FormGetPlugins,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,FormGetPlugins,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,btnUsePlugin,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,lbPluginTitles,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,progressBar1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormGetPlugins::InitializeComponent,webBrowser1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::ExportControlTextXML,FormImportProgress,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::ImportControlTextXML,ImportControlTextXML,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,FormImportProgress,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,btnClose,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,btnLastKnownName,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,btnOk,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,gbPov,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,groupBox1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,groupBox2,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,groupBox3,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,groupBox4,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,label1,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,lblBatchCount,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,lblBatchStats,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,lblFileProgress,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,lblFileStats,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,lblLabels,1
Advanced Combat Tracker,Advanced_Combat_Tracker.FormImportProgress::InitializeComponent,lblLabels2,1
