id,class,consumer,site,detail,count,disposition
D0660,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,enchps,1,UNREVIEWED
D0661,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,healed,1,UNREVIEWED
D0662,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,heals,1,UNREVIEWED
D0663,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,healstaken,1,UNREVIEWED
D0664,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,kills,1,UNREVIEWED
D0665,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,maxhit,1,UNREVIEWED
D0666,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,misses,1,UNREVIEWED
D0667,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,name,1,UNREVIEWED
D0668,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,powerdrain,1,UNREVIEWED
D0669,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,swings,1,UNREVIEWED
D0670,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CombatantFormatSwitch,tohit,1,UNREVIEWED
D0671,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::CreateAssemblyReport,CreateAssemblyReport,1,UNREVIEWED
D0672,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,DURATION,1,UNREVIEWED
D0673,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,ENCDPS,1,UNREVIEWED
D0674,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,ENCHPS,1,UNREVIEWED
D0675,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,ERROR,1,UNREVIEWED
D0676,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,MAXHIT,1,UNREVIEWED
D0677,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,TOHIT,1,UNREVIEWED
D0678,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,critheals,1,UNREVIEWED
D0679,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,crithits,1,UNREVIEWED
D0680,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,damage,1,UNREVIEWED
D0681,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,damagetaken,1,UNREVIEWED
D0682,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,deaths,1,UNREVIEWED
D0683,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,duration,1,UNREVIEWED
D0684,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,encdps,1,UNREVIEWED
D0685,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,enchps,1,UNREVIEWED
D0686,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,healed,1,UNREVIEWED
D0687,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,heals,1,UNREVIEWED
D0688,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,healstaken,1,UNREVIEWED
D0689,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,kills,1,UNREVIEWED
D0690,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,maxhit,1,UNREVIEWED
D0691,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,misses,1,UNREVIEWED
D0692,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,powerdrain,1,UNREVIEWED
D0693,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,swings,1,UNREVIEWED
D0694,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,title,1,UNREVIEWED
D0695,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncounterFormatSwitch,tohit,1,UNREVIEWED
D0696,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,AttackType,1,UNREVIEWED
D0697,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,CharName,1,UNREVIEWED
D0698,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Combatant,1,UNREVIEWED
D0699,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Critical,1,UNREVIEWED
D0700,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Damage,1,UNREVIEWED
D0701,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,DamageType,1,UNREVIEWED
D0702,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Encounter,1,UNREVIEWED
D0703,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Encounters,1,UNREVIEWED
D0704,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,EndTime,1,UNREVIEWED
D0705,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,LogLine,1,UNREVIEWED
D0706,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Name,1,UNREVIEWED
D0707,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Special,1,UNREVIEWED
D0708,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,StartTime,1,UNREVIEWED
D0709,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,SwingType,1,UNREVIEWED
D0710,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,TimeSorter,1,UNREVIEWED
D0711,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,Victim,1,UNREVIEWED
D0712,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::EncountersToXml,ZoneName,1,UNREVIEWED
D0713,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ExportControlChildrenText,lblVersion,1,UNREVIEWED
D0714,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ExportControlTextXML,FormActMain,1,UNREVIEWED
D0715,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FeedbackConnect,Log,1,UNREVIEWED
D0716,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FeedbackConnect,Version,1,UNREVIEWED
D0717,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FormActMain_XmlSnippetAdded,Config,1,UNREVIEWED
D0718,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FormActMain_XmlSnippetAdded,Spell,1,UNREVIEWED
D0719,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::FormActMain_XmlSnippetAdded,logFilePath,1,UNREVIEWED
D0720,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GenDamageTypeGraph,Resist,1,UNREVIEWED
D0721,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GenerateCurrentOdbc,encid,1,UNREVIEWED
D0722,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetAssemblyInfo,GetAssemblyInfo,1,UNREVIEWED
D0723,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetCompanionFilePath,CompanionLogs,1,UNREVIEWED
D0724,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,btnExFileAddPreset,1,UNREVIEWED
D0725,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,btnExFileRemovePreset,1,UNREVIEWED
D0726,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,cbCurrentGraph,1,UNREVIEWED
D0727,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,cbCurrentTable,1,UNREVIEWED
D0728,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,cbInvertLuminosity,1,UNREVIEWED
D0729,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,clbExFilePresets,1,UNREVIEWED
D0730,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,ddlClipFormat,1,UNREVIEWED
D0731,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,ddlLogPriority,1,UNREVIEWED
D0732,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,ddlMiniFormat,1,UNREVIEWED
D0733,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,fccMainWindow,1,UNREVIEWED
D0734,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,fccWindowColors,1,UNREVIEWED
D0735,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblExFile1,1,UNREVIEWED
D0736,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblExFile2,1,UNREVIEWED
D0737,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblExFile3,1,UNREVIEWED
D0738,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblGraphXY,1,UNREVIEWED
D0739,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,lblLogPriority,1,UNREVIEWED
D0740,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudExFileLines,1,UNREVIEWED
D0741,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudGraphX,1,UNREVIEWED
D0742,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudGraphY,1,UNREVIEWED
D0743,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudLumOffset,1,UNREVIEWED
D0744,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,nudSatOffset,1,UNREVIEWED
D0745,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbExFTPActive,1,UNREVIEWED
D0746,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbExFTPPassive,1,UNREVIEWED
D0747,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbGraphAdv,1,UNREVIEWED
D0748,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetHelpText,rbGraphSimple,1,UNREVIEWED
D0749,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::GetTextExport,Unknown,1,UNREVIEWED
D0750,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::ImportFile,CompanionLogs,1,UNREVIEWED
D0751,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitACT,Config,1,UNREVIEWED
D0752,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitACT,Warning,1,UNREVIEWED
D0753,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Clear,1,UNREVIEWED
D0754,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Delete,1,UNREVIEWED
D0755,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Encounters,1,UNREVIEWED
D0756,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,End,1,UNREVIEWED
D0757,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,FormActMain,1,UNREVIEWED
D0758,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Refresh,6,UNREVIEWED
D0759,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,Start,1,UNREVIEWED
D0760,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,addActionsToTheScratchEncounterToolStripMenuItem,1,UNREVIEWED
D0761,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,addToScratchEncounterToolStripMenuItem,1,UNREVIEWED
D0762,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,appendCellToolStripMenuItem,1,UNREVIEWED
D0763,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,appendCellToolStripMenuItem1,1,UNREVIEWED
D0764,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,appendCellToolStripMenuItem2,1,UNREVIEWED
D0765,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,appendCellToolStripMenuItem3,1,UNREVIEWED
D0766,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,appendCellToolStripMenuItem4,1,UNREVIEWED
D0767,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,appendNewlineToolStripMenuItem,1,UNREVIEWED
D0768,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,avoidanceReportToolStripMenuItem,1,UNREVIEWED
D0769,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,avoidanceReportToolStripMenuItem1,1,UNREVIEWED
D0770,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnAddPluginPanel,1,UNREVIEWED
D0771,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnAddTrigger,1,UNREVIEWED
D0772,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnCDSearch,1,UNREVIEWED
D0773,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnCheckVer,1,UNREVIEWED
D0774,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnClear,1,UNREVIEWED
D0775,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnCtInsZone,1,UNREVIEWED
D0776,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnDeleteChecked,1,UNREVIEWED
D0777,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnEndEnc,1,UNREVIEWED
D0778,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnFeedbackSubmit,1,UNREVIEWED
D0779,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnGetAssemblies,1,UNREVIEWED
D0780,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnGetPlugins,1,UNREVIEWED
D0781,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnHistoryDelete,1,UNREVIEWED
D0782,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnMergeChecked,1,UNREVIEWED
D0783,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnNavBack,1,UNREVIEWED
D0784,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnNotificationsClear,1,UNREVIEWED
D0785,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnNotificationsMarkRead,1,UNREVIEWED
D0786,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnOpenCtBenchmark,1,UNREVIEWED
D0787,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnOptionSearchClear,1,UNREVIEWED
D0788,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnPasteXmlSnippet,1,UNREVIEWED
D0789,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnPluginBrowse,1,UNREVIEWED
D0790,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRecordSearchDateTime,1,UNREVIEWED
D0791,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRecordSearchText,1,UNREVIEWED
D0792,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRecordsDelete,1,UNREVIEWED
D0793,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRecordsImport,1,UNREVIEWED
D0794,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRecordsSelectEncs,1,UNREVIEWED
D0795,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRecordsSelectZones,1,UNREVIEWED
D0796,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRefresh,1,UNREVIEWED
D0797,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnRemoveTrigger,1,UNREVIEWED
D0798,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnScreenShot,1,UNREVIEWED
D0799,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnScreenshotAct,1,UNREVIEWED
D0800,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnSndTriggerBrowse,1,UNREVIEWED
D0801,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,btnSndTriggerPlay,1,UNREVIEWED
D0802,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,calculateSpellTimerToolStripMenuItem,1,UNREVIEWED
D0803,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbAutoCheck,1,UNREVIEWED
D0804,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbFeedbackLogs,1,UNREVIEWED
D0805,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbLockDG,1,UNREVIEWED
D0806,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbNotificationBlink,1,UNREVIEWED
D0807,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbRecordSearchEncs,1,UNREVIEWED
D0808,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbRecordSearchZones,1,UNREVIEWED
D0809,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbRecordsSave,1,UNREVIEWED
D0810,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbShowChecks,1,UNREVIEWED
D0811,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbTriggerCategoryRestrict,1,UNREVIEWED
D0812,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbTriggerTabbed,1,UNREVIEWED
D0813,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbTriggerTimer,1,UNREVIEWED
D0814,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbbMiniParse,1,UNREVIEWED
D0815,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cbbShowTimers,1,UNREVIEWED
D0816,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,clbRecordResults,1,UNREVIEWED
D0817,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmiEnabled,1,UNREVIEWED
D0818,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmitbRenameEnc,1,UNREVIEWED
D0819,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsATSort,1,UNREVIEWED
D0820,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsCDSort,1,UNREVIEWED
D0821,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsCustomTrigger,1,UNREVIEWED
D0822,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsEDSort,1,UNREVIEWED
D0823,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsEList,1,UNREVIEWED
D0824,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsGraph,1,UNREVIEWED
D0825,dynamic-string,Advanced Combat Tracker,Advanced_Combat_Tracker.FormActMain::InitializeComponent,cmsMDSort,1,UNREVIEWED
