consumer,consumerCat,kind,providerAssembly,providerCat,type,member,count,intraSuite
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,ExecuteCallback,.ctor,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.ConfigBridge,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.ConfigBridge,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.ConfigBridge,set_PCNameStyle,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.DiscordBridge,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.DiscordBridge,SendMessageDelegate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.DiscordBridge,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.HelpBridge,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.HelpBridge,BackupCallback,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.HelpBridge,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,Play,2,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,PlayMain,3,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,PlaySub,2,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,get_IsAvailable,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.PlayBridge,get_IsSyncAvailable,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.TextCommand,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.TextCommand,.ctor,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.TextCommandBridge,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.TextCommandBridge,Subscribe,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.TextCommandBridge,TryExecute,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.TextCommandBridge,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Bridge.VoicePalettes,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.AppLog,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.AppLog,LoadConfiguration,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.AppLog,get_DefaultLogger,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.AppLog,get_HojoringConfig,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonHelper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonHelper,Clone,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonHelper,Walk,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonHelper,get_IsDebugMode,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonSounds,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonSounds,PlayAsterisk,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonSounds,PlayWipeout,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.CommonSounds,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.Crypter,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.Crypter,DecryptString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.Crypter,EncryptString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DelayableTask,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DelayableTask,Run,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DelayableTask,set_IsCancel,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DirectoryHelper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DirectoryHelper,DirectoryCopy,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DirectoryHelper,FindSubDirectory,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.DirectoryHelper,GetPluginRootDirectoryDelegate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,BackupFilesAsync,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,GarbageLogs,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,IsValidPluginLoadOrder,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,RestoreFile,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,StartActivator,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,WaitInitActDoneAsync,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentHelper,get_Pwsh,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentMigrater,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EnvironmentMigrater,Migrate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EorzeaTime,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EorzeaTime,get_Hour,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EorzeaTime,get_Minute,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.EorzeaTime,get_Now,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FileHelper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FileHelper,CreateDirectory,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FileHelper,DeleteForce,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FileHelper,FindFiles,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FileHelper,SetReadOnly,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,.ctor,3,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,Clone,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,DefaultFont,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,RaisePropertyChanged,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,ToFontForWindowsForm,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_BlurRadius,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_BlurRadiusRate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_DisplayText,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_FontFamily,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_OutlineThickness,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_OutlineThicknessRate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_Size,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_Stretch,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_Style,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,get_Weight,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_BlurRadiusRate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_FontFamily,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_OutlineThicknessRate,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_Size,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_Stretch,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_Style,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.FontInfo,set_Weight,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.KeyValue`2,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.KeyValue`2,.ctor,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.KeyValue`2,get_Key,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.KeyValue`2,get_Value,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.KeyValue`2,set_Key,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.KeyValue`2,set_Value,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.MasterFilePublisher,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.MasterFilePublisher,Publish,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,.ctor,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,Abort,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,Run,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,get_IsRunning,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,set_DoWorkAction,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.ThreadWorker,set_Interval,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.UpdateChecker,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.UpdateChecker,IsAvailableDotNet,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.UpdateChecker,IsAvailableWindows,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.UpdateChecker,ShowSplash,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.UpdateChecker,Update,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,BeginInvoke,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,DelayTask,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,Invoke,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,InvokeAsync,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,Start,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WPFHelper,get_IsDesignMode,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WipeoutKeywords,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WipeoutKeywords,Wipeout,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WipeoutKeywords,WipeoutLog,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WipeoutKeywords,WipeoutLogEcho,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WrappingStream,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Common.WrappingStream,.ctor,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Field,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,ConfigBlocker,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,Save,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,get_AllowHyphen,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,get_FileName,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,get_IsOverlaysAllLocked,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,get_UILocale,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,get_XIVLocale,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,set_AllowHyphen,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,set_IsSimplifiedInCombat,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Config,set_IsUseCustomSharlayan,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.ColorDialogResult,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.ColorDialogResult,get_Color,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.ColorDialogResult,get_LegacyColor,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.ColorDialogResult,get_Result,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.ColorDialogWrapper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.ColorDialogWrapper,ShowDialog,2,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.FontDialogResult,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.FontDialogResult,get_Font,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.FontDialogResult,get_Result,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.FontDialogWrapper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Dialog.FontDialogWrapper,ShowDialog,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,ChangeBrightness,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,FromHTML,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,FromHTMLWPF,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,FromString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,ToHTML,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,ToLegacy,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ColorExtensions,ToWPF,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ExceptionExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.ExceptionExtensions,ToFormatedString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.FontExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.FontExtensions,GetFontInfo,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.FontExtensions,SetFontInfo,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.NumericExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.NumericExtensions,CeilingEx,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.NumericExtensions,TruncateEx,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.RegexExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.RegexExtensions,TryGetDuration,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.StringExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.StringExtensions,Contains,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.StringExtensions,ContainsIgnoreCase,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.StringExtensions,Eval,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.StringExtensions,TryParse0xString2Int,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.TimeSpanExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.TimeSpanExtensions,FromTLString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.TimeSpanExtensions,ToSecondString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Extensions.TimeSpanExtensions,ToTLString,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Globalization.Locales,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.Globalization.LocalesExtensions,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Globalization.LocalesExtensions,GetUri,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Globalization.LocalesExtensions,ToResourcesName,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.Globalization.LocalesExtensions,ToText,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.WPF.CommonViewHelper,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.WPF.CommonViewHelper,AddCommonView,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.WPF.CommonViewHelper,get_Instance,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.WPF.Controls.FantImage,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Type,FFXIV.Framework,Hojoring,FFXIV.Framework.WPF.Controls.LightOutlineTextBlock,,1,True
ACT.SpecialSpellTimer.Core,Hojoring,Method,FFXIV.Framework,Hojoring,FFXIV.Framework.WPF.Controls.LightOutlineTextBlock,get_Fill,1,True
